Title,PublicationPlace,PublicationPlaceState,PublicationPlaceCountry,Latitude,Longitude,Year,YearEnd,Gaps,Platform,Section,AccessLevel,URL,Last_Update,Language,Type,PlaceNotes,Subject1,Subject2,Subject3,Notes
 The Democrat-Sentinel  ,Logan, Ohio ,United States,37.8488,-81.9932,1906,1935,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85038120/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Democratic Banner ,Mt. Vernon, Ohio ,United States,37.3529,-84.3405,1898,192? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn88078751/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Democratic Pioneer  ,Upper Sandusky, Ohio ,United States,40.8273,-83.2813,1845,1853,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85026335/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Democratic Press ,Eaton, Ohio ,United States,39.7439,-84.6366,1860,1865,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn88077265/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Democratic Press  ,Ravenna, Ohio ,United States,41.1576,-81.242,1868,1901,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83035083/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Democratic Sentinel  ,Cadiz, Ohio ,United States,40.2728,-80.9968,1852,1853,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85025647/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Democratic Sentinel And Harrison County Farmer  ,Cadiz, Ohio ,United States,40.2728,-80.9968,1851,1852,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85042199/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Eaton Democrat ,Eaton, Ohio ,United States,39.7439,-84.6366,1875,1903,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn88077272/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Enterprise  ,Wellington, Ohio ,United States,41.1689,-82.2179, 188?,1899,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84028272/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Findlay Jeffersonian  ,Findlay, Ohio ,United States,41.0414,-83.6504,1870,1881,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85026034/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Free American  ,Columbus, Ohio ,United States,39.9623,-83.0007,1887,18?? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85042465/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Freeman ,Fremont, Ohio ,United States,41.3503,-83.1219,1849,1850,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn90068958/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Fremont Weekly Journal  ,Fremont, Ohio ,United States,41.3503,-83.1219,1867,1877,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85038229/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Gazette  ,Cleveland, Ohio ,United States,35.1595,-84.8766,1892,194? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83035387/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Gazette And Democrat ,Lancaster, Ohio ,United States,42.8472,-90.7096,1860,1860,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn88078725/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Geauga Republican-Record  ,Chardon, Ohio ,United States,41.5825,-81.2033,1922,1952,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84028091/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Greenville Journal  ,Greenville, Ohio ,United States,33.1384,-96.1108,1850,1918,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83035565/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Hancock Jeffersonian  ,Findlay, Ohio ,United States,41.0414,-83.6504,1857,1870,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85042591/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Highland Weekly News  ,Hillsborough, Ohio ,United States,36.0754,-79.0997,1853,1886,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85038158/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Hocking Sentinel  ,Logan, Ohio ,United States,37.8488,-81.9932,1871,1906,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85038119/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Jackson Daily Standard ,Jackson, Ohio ,United States,35.6145,-88.8139,1873,188? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87075147/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Jackson Standard  ,Jackson, Ohio ,United States,35.6145,-88.8139,1847,1888,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85038180/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Jeffersonian Democrat  ,Chardon, Ohio ,United States,41.5825,-81.2033,1854,1865,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84028083/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Journal ,Caldwell, Ohio ,United States,39.7479,-81.5165,1934,1961,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87075277/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Kalida Venture  ,Kalida, Ohio ,United States,40.9828,-84.1994,1841,1865,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85038078/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Labor Advocate  ,Cincinnati, Ohio ,United States,39.1015,-84.5125,1912,1937,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn88077379/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Lancaster Gazette ,Lancaster, Ohio ,United States,42.8472,-90.7096,1846,1852,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87070038/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Lancaster Gazette  ,Lancaster, Ohio ,United States,42.8472,-90.7096,1863,1886,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84024207/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Mahoning Dispatch  ,Canfield, Ohio ,United States,41.0251,-80.7609,1877,1968,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84028473/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Marion Daily Mirror ,Marion, Ohio ,United States,40.5887,-83.1285,1892,1912,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn88077573/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Medina Sentinel  ,Medina, Ohio ,United States,41.1384,-81.8637,1888,1961,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84028262/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The News-Herald  ,Hillsboro, Ohio ,United States,39.2023,-83.6116,1886,1973,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85038161/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Ohio Daily-Express ,Dayton, Ohio ,United States,39.7589,-84.1916,1946,1950,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn88077226/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Ohio Democrat ,Logan, Ohio ,United States,37.8488,-81.9932,1886,1906,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87075048/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
" The Ohio Organ, Of The Temperance Reform ",Cincinnati, Ohio ,United States,39.1015,-84.5125,1853,1854,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn91069452/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Ohio Star  ,Ravenna, Ohio ,United States,41.1576,-81.242,1830,1854,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83035044/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Ohio Union  ,Ashland, Ohio ,United States,46.5928,-90.8839,1849,1854,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83035172/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Organ Of The Temperance Reform ,Cincinnati, Ohio ,United States,39.1015,-84.5125,1852,1853,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn90068762/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Penny Press  ,Cincinnati, Ohio ,United States,39.1015,-84.5125,1859,1860,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85025750/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Perrysburg Journal  ,Perrysburg, Ohio ,United States,41.557,-83.6272,1853,1861,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85026192/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Portage County Democrat  ,Ravenna, Ohio ,United States,41.1576,-81.242,1854,1868,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83035045/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Portage Sentinel  ,Ravenna, Ohio ,United States,41.1576,-81.242,1861,1862,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83035103/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Portsmouth Inquirer  ,Portsmouth, Ohio ,United States,38.7317,-82.9977,1849,1855,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85026203/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Potters Herald  ,East Liverpool, Ohio ,United States,40.6187,-80.5773,1899,1982,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn78000533/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Semi-Weekly Madison County Democrat ,London, Ohio ,United States,39.8864,-83.4483,1923,19?? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn88077520/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Somerset Press  ,Somerset, Ohio ,United States,40.0084,-79.0781,1873,1977,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85038088/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Spirit Of Democracy  ,Woodsfield, Ohio ,United States,39.7626,-81.1154,1844,1994,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85038115/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Star ,Cincinnati, Ohio ,United States,39.1015,-84.5125,1874,1875,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87056710/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Stark County Democrat  ,Canton, Ohio ,United States,43.3008,-96.5928,1833,1912,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84028490/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The States And Union  ,Ashland, Ohio ,United States,46.5928,-90.8839,1868,1872,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83035174/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Tiffin Tribune ,Tiffin, Ohio ,United States,41.1145,-83.178,1868,1887,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87076794/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Tiffin Tribune  ,Tiffin, Ohio ,United States,41.1145,-83.178,1848,1859,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85026279/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Tiffin Weekly Tribune ,Tiffin, Ohio ,United States,41.1145,-83.178,1859,1868,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87076793/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Toiler  ,Cleveland, Ohio ,United States,35.1595,-84.8766,1919,1922,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn88078683/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Union County Journal  ,Marysville, Ohio ,United States,40.2364,-83.3671,1875,1951,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85038220/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Universalist  ,Chicago, Ohio ,United States,41.8756,-87.6244,1884,1897,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn90053049/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Weekly Lancaster Gazette ,Lancaster, Ohio ,United States,42.8472,-90.7096,1860,1863,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn88078724/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Weekly Lancaster Gazette ,Lancaster, Ohio ,United States,42.8472,-90.7096,1852,1855,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn88078726/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Weekly Perrysburg Journal  ,Perrysburg, Ohio ,United States,41.557,-83.6272,1861,1??? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85026193/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Weekly Portage Sentinel  ,Ravenna, Ohio ,United States,41.1576,-81.242,1854,1861,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83035102/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Wellington Enterprise  ,Wellington, Ohio ,United States,41.1689,-82.2179,1867,188? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84028271/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Wellington Enterprise  ,Wellington, Ohio ,United States,41.1689,-82.2179,1899,1900,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84028273/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Workingman&#39;S Advocate  ,Chicago, Ohio ,United States,41.8756,-87.6244,1864,1877,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn89077510/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Wyandot Pioneer ,Upper Sandusky, Ohio ,United States,40.8273,-83.2813,1853,1868,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87076863/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Xenia Sentinel  ,Xenia, Ohio ,United States,39.6848,-83.9297,1863,186? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85038244/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Toledo Union Journal  ,Toledo, Ohio ,United States,44.6217,-123.9382,1942,current ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82007637/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Urbana Union  ,Urbana, Ohio ,United States,40.1084,-83.7524,1862,1872,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85026309/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Western Courier  ,Ravenna, Ohio ,United States,41.1576,-81.242,1837,1838,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83035100/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Western Reserve Chronicle  ,Warren, Ohio ,United States,41.7304,-71.2825,1855,1921,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84028385/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
